Source,Target,Type
7,296,Directed
7,298,Directed
7,299,Directed
7,300,Directed
7,306,Directed
7,308,Directed
7,313,Directed
7,314,Directed
7,315,Directed
7,316,Directed
7,317,Directed
7,318,Directed
7,321,Directed
7,330,Directed
7,332,Directed
7,333,Directed
7,334,Directed
7,336,Directed
7,338,Directed
7,339,Directed
7,340,Directed
7,341,Directed
7,342,Directed
7,343,Directed
7,344,Directed
7,345,Directed
7,346,Directed
7,349,Directed
7,350,Directed
7,351,Directed
7,355,Directed
7,356,Directed
7,357,Directed
7,358,Directed
7,359,Directed
7,360,Directed
7,361,Directed
7,367,Directed
7,371,Directed
7,372,Directed
7,376,Directed
7,379,Directed
7,380,Directed
7,388,Directed
7,391,Directed
7,392,Directed
7,393,Directed
7,397,Directed
7,400,Directed
7,403,Directed
7,405,Directed
7,409,Directed
7,412,Directed
7,415,Directed
7,417,Directed
7,418,Directed
7,422,Directed
7,424,Directed
7,427,Directed
7,430,Directed
7,432,Directed
7,433,Directed
7,434,Directed
7,435,Directed
7,436,Directed
7,438,Directed
7,440,Directed
7,442,Directed
7,443,Directed
7,445,Directed
7,450,Directed
7,454,Directed
7,456,Directed
7,457,Directed
7,459,Directed
7,461,Directed
7,463,Directed
7,465,Directed
7,466,Directed
7,468,Directed
7,469,Directed
7,470,Directed
7,474,Directed
7,475,Directed
7,479,Directed
7,480,Directed
7,482,Directed
7,484,Directed
7,486,Directed
7,488,Directed
7,491,Directed
7,496,Directed
7,497,Directed
7,498,Directed
7,499,Directed
8,1,Directed
8,4,Directed
8,5,Directed
8,6,Directed
8,8,Directed
8,10,Directed
8,13,Directed
8,15,Directed
8,16,Directed
8,17,Directed
8,18,Directed
8,20,Directed
8,21,Directed
8,22,Directed
8,23,Directed
8,24,Directed
8,26,Directed
8,29,Directed
8,30,Directed
8,32,Directed
8,35,Directed
8,38,Directed
8,40,Directed
8,41,Directed
8,43,Directed
8,45,Directed
8,47,Directed
8,49,Directed
8,50,Directed
8,51,Directed
8,53,Directed
8,54,Directed
8,56,Directed
8,57,Directed
8,59,Directed
8,61,Directed
8,62,Directed
8,63,Directed
8,64,Directed
8,66,Directed
8,67,Directed
8,68,Directed
8,69,Directed
8,70,Directed
8,71,Directed
8,73,Directed
8,74,Directed
8,75,Directed
8,77,Directed
8,78,Directed
8,79,Directed
8,80,Directed
8,81,Directed
8,82,Directed
8,85,Directed
8,86,Directed
8,87,Directed
8,88,Directed
8,90,Directed
8,91,Directed
8,93,Directed
8,95,Directed
8,97,Directed
8,98,Directed
8,100,Directed
8,101,Directed
8,102,Directed
8,103,Directed
8,107,Directed
8,109,Directed
8,112,Directed
8,115,Directed
8,117,Directed
8,118,Directed
8,119,Directed
8,120,Directed
8,122,Directed
8,124,Directed
8,125,Directed
8,129,Directed
8,131,Directed
8,132,Directed
8,133,Directed
8,135,Directed
8,136,Directed
8,139,Directed
8,140,Directed
8,141,Directed
8,142,Directed
8,143,Directed
8,144,Directed
8,147,Directed
8,149,Directed
8,153,Directed
8,157,Directed
8,158,Directed
8,160,Directed
8,161,Directed
8,162,Directed
8,163,Directed
8,164,Directed
8,169,Directed
8,170,Directed
8,171,Directed
8,173,Directed
8,175,Directed
8,176,Directed
8,177,Directed
8,178,Directed
8,179,Directed
8,181,Directed
8,183,Directed
8,184,Directed
8,186,Directed
8,187,Directed
8,190,Directed
8,191,Directed
8,192,Directed
8,193,Directed
8,194,Directed
8,195,Directed
8,196,Directed
8,199,Directed
8,201,Directed
8,202,Directed
8,203,Directed
8,205,Directed
8,206,Directed
8,207,Directed
8,209,Directed
8,210,Directed
8,213,Directed
8,216,Directed
8,217,Directed
8,218,Directed
8,224,Directed
8,225,Directed
8,226,Directed
8,228,Directed
8,230,Directed
8,231,Directed
8,232,Directed
8,233,Directed
8,234,Directed
8,235,Directed
8,236,Directed
8,237,Directed
8,238,Directed
8,239,Directed
8,242,Directed
8,243,Directed
8,245,Directed
8,246,Directed
8,247,Directed
8,248,Directed
8,250,Directed
8,253,Directed
8,255,Directed
8,258,Directed
8,259,Directed
8,260,Directed
8,261,Directed
8,262,Directed
8,264,Directed
8,265,Directed
8,270,Directed
8,271,Directed
8,272,Directed
8,273,Directed
8,274,Directed
8,275,Directed
8,276,Directed
8,278,Directed
8,279,Directed
8,281,Directed
8,282,Directed
8,283,Directed
8,284,Directed
8,286,Directed
8,287,Directed
8,289,Directed
8,290,Directed
8,291,Directed
8,292,Directed
8,296,Directed
8,298,Directed
8,299,Directed
8,301,Directed
8,303,Directed
8,307,Directed
8,308,Directed
8,309,Directed
8,310,Directed
8,313,Directed
8,314,Directed
8,315,Directed
8,319,Directed
8,320,Directed
8,322,Directed
8,323,Directed
8,324,Directed
8,325,Directed
8,327,Directed
8,328,Directed
8,329,Directed
8,330,Directed
8,331,Directed
8,332,Directed
8,333,Directed
8,335,Directed
8,337,Directed
8,339,Directed
8,341,Directed
8,345,Directed
8,347,Directed
8,348,Directed
8,349,Directed
8,351,Directed
8,352,Directed
8,354,Directed
8,355,Directed
8,357,Directed
8,361,Directed
8,362,Directed
8,363,Directed
8,365,Directed
8,366,Directed
8,367,Directed
8,371,Directed
8,372,Directed
8,373,Directed
8,374,Directed
8,375,Directed
8,376,Directed
8,378,Directed
8,380,Directed
8,381,Directed
8,383,Directed
8,384,Directed
8,385,Directed
8,386,Directed
8,389,Directed
8,390,Directed
8,391,Directed
8,392,Directed
8,393,Directed
8,394,Directed
8,395,Directed
8,396,Directed
8,397,Directed
8,398,Directed
8,399,Directed
8,401,Directed
8,406,Directed
8,407,Directed
8,409,Directed
8,410,Directed
8,411,Directed
8,413,Directed
8,414,Directed
8,415,Directed
8,416,Directed
8,417,Directed
8,418,Directed
8,420,Directed
8,421,Directed
8,424,Directed
8,426,Directed
8,429,Directed
8,430,Directed
8,431,Directed
8,432,Directed
8,437,Directed
8,440,Directed
8,442,Directed
8,448,Directed
8,449,Directed
8,450,Directed
8,451,Directed
8,455,Directed
8,456,Directed
8,458,Directed
8,459,Directed
8,462,Directed
8,463,Directed
8,464,Directed
8,465,Directed
8,467,Directed
8,470,Directed
8,471,Directed
8,472,Directed
8,473,Directed
8,474,Directed
8,475,Directed
8,476,Directed
8,477,Directed
8,478,Directed
8,481,Directed
8,482,Directed
8,483,Directed
8,484,Directed
8,485,Directed
8,487,Directed
8,488,Directed
8,489,Directed
8,490,Directed
8,492,Directed
8,493,Directed
8,494,Directed
8,495,Directed
8,499,Directed
9,2,Directed
9,9,Directed
9,12,Directed
9,13,Directed
9,15,Directed
9,16,Directed
9,26,Directed
9,32,Directed
9,33,Directed
9,38,Directed
9,43,Directed
9,49,Directed
9,50,Directed
9,51,Directed
9,54,Directed
9,59,Directed
9,66,Directed
9,69,Directed
9,71,Directed
9,73,Directed
9,74,Directed
9,75,Directed
9,79,Directed
9,80,Directed
9,83,Directed
9,87,Directed
9,91,Directed
9,95,Directed
9,101,Directed
9,120,Directed
9,122,Directed
9,124,Directed
9,125,Directed
9,136,Directed
9,138,Directed
9,139,Directed
9,141,Directed
9,146,Directed
9,154,Directed
9,156,Directed
9,158,Directed
9,166,Directed
9,168,Directed
9,170,Directed
9,172,Directed
9,174,Directed
9,176,Directed
9,178,Directed
9,179,Directed
9,180,Directed
9,184,Directed
9,190,Directed
9,193,Directed
9,196,Directed
9,198,Directed
9,199,Directed
9,200,Directed
9,202,Directed
9,205,Directed
9,208,Directed
9,220,Directed
9,223,Directed
9,226,Directed
9,229,Directed
9,230,Directed
9,234,Directed
9,235,Directed
9,238,Directed
9,243,Directed
9,246,Directed
9,250,Directed
9,251,Directed
9,252,Directed
9,259,Directed
9,260,Directed
9,264,Directed
9,266,Directed
9,272,Directed
9,274,Directed
9,276,Directed
9,278,Directed
9,279,Directed
9,283,Directed
9,284,Directed
9,287,Directed
9,289,Directed
9,291,Directed
9,292,Directed
9,297,Directed
9,298,Directed
9,302,Directed
9,304,Directed
9,307,Directed
9,309,Directed
9,310,Directed
9,311,Directed
9,319,Directed
9,320,Directed
9,322,Directed
9,324,Directed
9,326,Directed
9,328,Directed
9,329,Directed
9,331,Directed
9,335,Directed
9,348,Directed
9,352,Directed
9,353,Directed
9,363,Directed
9,364,Directed
9,365,Directed
9,366,Directed
9,369,Directed
9,375,Directed
9,377,Directed
9,381,Directed
9,382,Directed
9,385,Directed
9,387,Directed
9,394,Directed
9,401,Directed
9,404,Directed
9,408,Directed
9,410,Directed
9,413,Directed
9,420,Directed
9,421,Directed
9,423,Directed
9,428,Directed
9,429,Directed
9,431,Directed
9,437,Directed
9,447,Directed
9,448,Directed
9,452,Directed
9,458,Directed
9,462,Directed
9,464,Directed
9,465,Directed
9,467,Directed
9,471,Directed
9,476,Directed
9,478,Directed
9,482,Directed
9,483,Directed
9,490,Directed
9,492,Directed
9,495,Directed
10,1,Directed
10,4,Directed
10,5,Directed
10,6,Directed
10,7,Directed
10,8,Directed
10,10,Directed
10,13,Directed
10,14,Directed
10,16,Directed
10,17,Directed
10,18,Directed
10,20,Directed
10,21,Directed
10,22,Directed
10,23,Directed
10,24,Directed
10,26,Directed
10,27,Directed
10,28,Directed
10,29,Directed
10,30,Directed
10,32,Directed
10,34,Directed
10,35,Directed
10,36,Directed
10,37,Directed
10,38,Directed
10,39,Directed
10,40,Directed
10,41,Directed
10,42,Directed
10,45,Directed
10,46,Directed
10,47,Directed
10,48,Directed
10,50,Directed
10,52,Directed
10,53,Directed
10,55,Directed
10,56,Directed
10,57,Directed
10,58,Directed
10,60,Directed
10,61,Directed
10,62,Directed
10,63,Directed
10,64,Directed
10,65,Directed
10,66,Directed
10,67,Directed
10,68,Directed
10,69,Directed
10,70,Directed
10,71,Directed
10,72,Directed
10,73,Directed
10,74,Directed
10,76,Directed
10,77,Directed
10,78,Directed
10,79,Directed
10,80,Directed
10,81,Directed
10,82,Directed
10,84,Directed
10,85,Directed
10,86,Directed
10,88,Directed
10,90,Directed
10,92,Directed
10,93,Directed
10,94,Directed
10,95,Directed
10,97,Directed
10,98,Directed
10,99,Directed
10,100,Directed
10,101,Directed
10,102,Directed
10,103,Directed
10,104,Directed
10,105,Directed
10,106,Directed
10,107,Directed
10,108,Directed
10,109,Directed
10,111,Directed
10,112,Directed
10,113,Directed
10,114,Directed
10,115,Directed
10,117,Directed
10,118,Directed
10,119,Directed
10,121,Directed
10,124,Directed
10,125,Directed
10,126,Directed
10,127,Directed
10,129,Directed
10,130,Directed
10,131,Directed
10,132,Directed
10,133,Directed
10,135,Directed
10,140,Directed
10,141,Directed
10,142,Directed
10,143,Directed
10,144,Directed
10,147,Directed
10,148,Directed
10,149,Directed
10,150,Directed
10,152,Directed
10,153,Directed
10,155,Directed
10,157,Directed
10,158,Directed
10,160,Directed
10,161,Directed
10,162,Directed
10,163,Directed
10,164,Directed
10,167,Directed
10,169,Directed
10,170,Directed
10,171,Directed
10,173,Directed
10,175,Directed
10,176,Directed
10,177,Directed
10,178,Directed
10,179,Directed
10,181,Directed
10,182,Directed
10,183,Directed
10,184,Directed
10,185,Directed
10,186,Directed
10,187,Directed
10,189,Directed
10,190,Directed
10,191,Directed
10,192,Directed
10,194,Directed
10,195,Directed
10,196,Directed
10,197,Directed
10,199,Directed
10,201,Directed
10,203,Directed
10,204,Directed
10,205,Directed
10,206,Directed
10,207,Directed
10,209,Directed
10,210,Directed
10,211,Directed
10,212,Directed
10,213,Directed
10,215,Directed
10,216,Directed
10,217,Directed
10,218,Directed
10,219,Directed
10,224,Directed
10,225,Directed
10,226,Directed
10,228,Directed
10,231,Directed
10,232,Directed
10,233,Directed
10,235,Directed
10,236,Directed
10,237,Directed
10,238,Directed
10,239,Directed
10,240,Directed
10,241,Directed
10,242,Directed
10,245,Directed
10,247,Directed
10,248,Directed
10,253,Directed
10,254,Directed
10,255,Directed
10,256,Directed
10,258,Directed
10,260,Directed
10,261,Directed
10,262,Directed
10,264,Directed
10,265,Directed
10,268,Directed
10,269,Directed
10,270,Directed
10,271,Directed
10,272,Directed
10,273,Directed
10,274,Directed
10,275,Directed
10,276,Directed
10,277,Directed
10,278,Directed
10,281,Directed
10,282,Directed
10,283,Directed
10,284,Directed
10,286,Directed
10,288,Directed
10,289,Directed
10,290,Directed
10,293,Directed
10,296,Directed
10,298,Directed
10,299,Directed
10,301,Directed
10,303,Directed
10,307,Directed
10,308,Directed
10,310,Directed
10,313,Directed
10,314,Directed
10,315,Directed
10,316,Directed
10,317,Directed
10,318,Directed
10,320,Directed
10,321,Directed
10,323,Directed
10,324,Directed
10,325,Directed
10,327,Directed
10,328,Directed
10,330,Directed
10,331,Directed
10,332,Directed
10,333,Directed
10,334,Directed
10,336,Directed
10,337,Directed
10,338,Directed
10,339,Directed
10,341,Directed
10,344,Directed
10,345,Directed
10,346,Directed
10,347,Directed
10,349,Directed
10,350,Directed
10,351,Directed
10,354,Directed
10,355,Directed
10,356,Directed
10,357,Directed
10,358,Directed
10,359,Directed
10,360,Directed
10,361,Directed
10,362,Directed
10,365,Directed
10,366,Directed
10,367,Directed
10,371,Directed
10,372,Directed
10,373,Directed
10,374,Directed
10,376,Directed
10,378,Directed
10,379,Directed
10,380,Directed
10,381,Directed
10,383,Directed
10,384,Directed
10,386,Directed
10,388,Directed
10,389,Directed
10,390,Directed
10,391,Directed
10,392,Directed
10,393,Directed
10,394,Directed
10,395,Directed
10,396,Directed
10,397,Directed
10,398,Directed
10,399,Directed
10,400,Directed
10,401,Directed
10,403,Directed
10,405,Directed
10,406,Directed
10,407,Directed
10,409,Directed
10,411,Directed
10,414,Directed
10,415,Directed
10,416,Directed
10,417,Directed
10,418,Directed
10,420,Directed
10,424,Directed
10,426,Directed
10,429,Directed
10,430,Directed
10,431,Directed
10,432,Directed
10,433,Directed
10,434,Directed
10,435,Directed
10,436,Directed
10,437,Directed
10,438,Directed
10,440,Directed
10,442,Directed
10,448,Directed
10,449,Directed
10,450,Directed
10,451,Directed
10,455,Directed
10,456,Directed
10,457,Directed
10,459,Directed
10,461,Directed
10,462,Directed
10,463,Directed
10,464,Directed
10,465,Directed
10,466,Directed
10,467,Directed
10,468,Directed
10,469,Directed
10,470,Directed
10,472,Directed
10,473,Directed
10,474,Directed
10,475,Directed
10,476,Directed
10,477,Directed
10,478,Directed
10,479,Directed
10,480,Directed
10,481,Directed
10,482,Directed
10,483,Directed
10,484,Directed
10,485,Directed
10,486,Directed
10,487,Directed
10,488,Directed
10,489,Directed
10,490,Directed
10,491,Directed
10,492,Directed
10,493,Directed
10,494,Directed
10,496,Directed
